"Code","City","County","Orthodox","Roman_Catholic","Reformed","Pentecostal","Greek_Catholic","Baptist","Seventh.day_Adventist","Islam","Unitarian","Jehova_Witnesses","Evangelical","Old_Calendarists","Evangelical_Lutheran","Serbian_Orthodox","Romanian_Evangelical","Evangelical_Augustan","Judaism","Armenian_Apostolic","Other_Religion","Without_religion","Atheists"
145408,"Rosia","SB",0.931,0.001,0,0.002,0.006,0.05,0.004,0,0,0.002,0.001,0,0.002,0,0.001,0,0,0,0,0,0
145471,"Sadu","SB",0.995,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.001,0.002,0,0,0,0,0
145499,"Oras Saliste","SB",0.97,0.003,0,0.008,0.002,0.002,0.002,0.001,0,0.004,0.004,0.001,0.001,0,0.003,0,0,0,0,0.001,0.001
145603,"Slimnic","SB",0.956,0.001,0.002,0.013,0.001,0.008,0,0,0,0.001,0.003,0.005,0.002,0,0.003,0.005,0,0,0,0,0
145667,"Seica Mare","SB",0.89,0.023,0.041,0.01,0.019,0.002,0.004,0,0,0,0.001,0,0.004,0,0.005,0.001,0,0,0,0,0
145738,"Seica Mica","SB",0.896,0,0,0,0.068,0.003,0.011,0,0,0,0,0,0.005,0,0.002,0.016,0,0,0,0,0
145765,"Sura Mare","SB",0.92,0.006,0.001,0.025,0.027,0,0.001,0,0,0.003,0.005,0,0.006,0,0,0.002,0,0,0,0.002,0.001
145792,"Sura Mica","SB",0.958,0.005,0.002,0.002,0.003,0,0,0,0,0,0.017,0,0.011,0,0.003,0,0,0,0,0,0
145827,"Oras Talmaciu","SB",0.96,0.006,0.002,0,0.001,0,0.002,0,0,0.001,0.021,0,0,0,0.004,0.002,0,0,0,0,0
145907,"Tilisca","SB",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145934,"Turnu Rosu","SB",0.988,0.002,0,0,0,0,0,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0
145961,"Valea Viilor","SB",0.921,0.007,0.007,0.018,0.002,0,0.005,0,0.004,0,0.024,0.004,0.003,0,0.003,0,0,0,0,0,0
145998,"Vurpar","SB",0.95,0,0,0.013,0,0.026,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0
146012,"Alma","SB",0.736,0.065,0.176,0.004,0.016,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0
146021,"Boita","SB",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146263,"Municipiul Suceava","SV",0.908,0.017,0,0.044,0.001,0.008,0.003,0,0,0.001,0.008,0.003,0,0,0,0,0,0,0.003,0.001,0.001
146281,"Ipotesti","SV",0.652,0.005,0,0.232,0,0.094,0.001,0,0,0.001,0.011,0.001,0,0,0.001,0,0,0,0,0.001,0.001
146325,"Mitocu Dragomirnei","SV",0.695,0.001,0,0.22,0,0,0.006,0,0,0,0,0.078,0,0,0,0,0,0,0,0,0
146370,"Oras Salcea","SV",0.681,0.001,0,0.204,0,0.01,0.005,0,0,0.001,0.088,0.001,0,0,0,0,0,0,0.01,0,0
146432,"Scheia","SV",0.915,0.018,0,0.041,0,0.015,0,0,0,0,0.007,0.002,0,0,0,0,0,0,0.001,0,0.001
146502,"Municipiul Campulung Moldovenesc","SV",0.951,0.013,0,0.019,0.001,0.003,0.007,0,0,0.002,0,0,0,0,0,0,0,0,0.001,0.001,0.001
146539,"Municipiul Falticeni","SV",0.959,0.004,0,0.002,0,0.002,0.001,0,0,0,0.001,0.012,0,0,0,0,0,0,0.017,0,0
146584,"Oras Gura Humorului","SV",0.938,0.027,0,0.022,0.001,0.001,0.004,0,0,0.001,0.001,0.003,0,0,0.001,0,0,0,0,0.001,0
146628,"Municipiul Radauti","SV",0.819,0.03,0,0.11,0.007,0.005,0.005,0,0,0.008,0.004,0.008,0,0,0,0,0,0,0.001,0.001,0.001
146655,"Oras Siret","SV",0.843,0.057,0.001,0.039,0.039,0.003,0.003,0,0,0.001,0.013,0.002,0,0,0,0,0,0,0,0,0.001
146708,"Oras Solca","SV",0.894,0.025,0,0.054,0.002,0.009,0.016,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0
146744,"Municipiul Vatra Dornei","SV",0.947,0.023,0.001,0.006,0.001,0.007,0.008,0,0,0.001,0,0.002,0,0,0,0,0,0,0,0,0.001
146799,"Adancata","SV",0.954,0,0,0.044,0,0,0.002,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0
146860,"Arbore","SV",0.806,0.005,0,0.162,0.017,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146904,"Baia","SV",0.992,0,0,0.001,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0.004,0,0
146931,"Oras Milisauti","SV",0.859,0.001,0,0.065,0,0,0.071,0,0,0.001,0,0,0,0,0,0,0,0,0.001,0.002,0
146995,"Balcauti","SV",0.736,0.002,0,0.077,0.07,0.01,0.002,0,0,0.062,0.041,0,0,0,0,0,0,0,0,0,0
147036,"Bilca","SV",0.894,0,0,0.096,0,0.005,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0
147054,"Bogdanesti","SV",0.721,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276,0,0
147072,"Boroaia","SV",0.949,0.001,0,0.004,0,0,0,0,0,0.001,0,0.001,0,0,0,0,0,0,0.044,0,0
147134,"Bosanci","SV",0.742,0,0,0.225,0,0.023,0.002,0,0,0,0.001,0.002,0,0,0,0,0,0,0.004,0,0
147161,"Botosana","SV",0.987,0,0,0.008,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147205,"Breaza","SV",0.989,0,0,0,0,0,0.009,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0
147241,"Brodina","SV",0.796,0.011,0,0.19,0.002,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147358,"Oras Brosteni","SV",0.967,0.002,0,0.018,0,0,0.002,0,0,0,0.001,0.003,0,0,0,0,0,0,0.007,0,0
147465,"Bunesti","SV",0.956,0,0,0.029,0,0.013,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0
147526,"Cacica","SV",0.578,0.276,0,0.079,0.062,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.005,0,0
147580,"Calafindesti","SV",0.697,0,0,0.204,0,0.072,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147633,"Oras Cajvana","SV",0.726,0,0,0.271,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0.001,0
147660,"Ilisesti","SV",0.871,0.002,0,0.079,0,0.009,0.034,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0
147713,"Carlibaba","SV",0.865,0.124,0,0.005,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147786,"Cornu Luncii","SV",0.924,0.013,0,0.014,0,0,0.001,0,0,0,0.006,0.004,0,0,0,0,0,0,0.038,0,0
147884,"Crucea","SV",0.971,0.004,0,0,0,0.003,0.013,0,0,0,0,0.007,0,0,0,0,0,0,0,0,0
147937,"Darmanesti","SV",0.89,0.003,0,0.064,0,0.015,0.023,0,0,0.001,0.003,0,0,0,0,0,0,0,0,0,0
148006,"Oras Dolhasca","SV",0.977,0,0,0,0,0,0.002,0,0,0,0.021,0,0,0,0,0,0,0,0,0,0
148097,"Dolhesti","SV",0.981,0,0,0.005,0,0.003,0.004,0.001,0,0,0,0,0,0,0,0,0,0,0.006,0,0
148131,"Dorna-Arini","SV",0.98,0.002,0,0.002,0,0.001,0.013,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0
148202,"Dorna Candrenilor","SV",0.935,0.005,0,0.051,0,0,0.004,0,0,0,0,0,0,0,0,0,0.001,0,0,0.004,0
148293,"Dornesti","SV",0.814,0.013,0,0.131,0.002,0.001,0.013,0,0,0.019,0.002,0,0,0,0,0,0,0,0,0.006,0
148328,"Dragoiesti","SV",0.963,0.003,0,0.024,0,0,0.004,0,0,0,0,0.003,0,0,0,0,0,0,0.003,0,0
148382,"Draguseni","SV",0.845,0,0,0,0,0,0,0,0,0,0,0.108,0,0,0,0,0,0,0.046,0,0
148426,"Dumbraveni","SV",0.62,0.001,0,0.328,0,0.003,0.027,0,0,0,0.016,0,0,0,0,0,0,0,0.004,0.002,0
148453,"Fantanele","SV",0.918,0,0,0.04,0,0,0.001,0,0,0,0.036,0,0,0,0,0,0,0,0.005,0,0
148514,"Forasti","SV",0.829,0.001,0,0.004,0,0,0,0,0,0,0.001,0.165,0,0,0,0,0,0,0,0,0
148612,"Oras Frasin","SV",0.978,0.013,0.001,0.006,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148667,"Fratautii Noi","SV",0.744,0,0,0.224,0,0,0.003,0,0,0.027,0,0,0,0,0,0,0,0,0.001,0,0.001
148694,"Fratautii Vechi","SV",0.655,0.001,0,0.257,0,0,0.001,0,0,0.062,0,0.003,0,0,0,0,0,0,0.01,0.01,0.002
148729,"Frumosu","SV",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148765,"Fundu Moldovei","SV",0.933,0.002,0,0.003,0,0,0.06,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0
148872,"Galanesti","SV",0.888,0.004,0,0.043,0,0.001,0.002,0,0,0.061,0,0,0,0,0,0,0,0,0,0,0
148916,"Gramesti","SV",0.985,0.003,0,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0
148970,"Granicesti","SV",0.688,0.001,0,0.277,0,0.002,0.006,0,0,0,0.024,0,0,0,0,0,0,0,0.002,0,0
149049,"Horodniceni","SV",0.922,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.077,0,0
149101,"Horodnic De Jos","SV",0.947,0,0,0.014,0,0,0,0,0,0.007,0.025,0,0,0,0,0,0,0,0,0.008,0
149138,"Iacobeni","SV",0.974,0.007,0,0.004,0,0,0.012,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0
149183,"Izvoarele Sucevei","SV",0.972,0,0,0,0,0,0.025,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0
149227,"Oras Liteni","SV",0.968,0.001,0,0.018,0,0.001,0.001,0,0,0,0.005,0.007,0,0,0,0,0,0,0,0,0
149290,"Marginea","SV",0.791,0.001,0,0.192,0,0.008,0.003,0,0,0.001,0.001,0,0,0,0,0,0.002,0,0.002,0,0
149316,"Malini","SV",0.961,0,0,0.001,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0.037,0,0
149370,"Manastirea Humorului","SV",0.785,0.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149414,"Moara","SV",0.815,0.068,0,0.092,0,0.004,0.002,0,0,0,0.003,0,0,0,0,0,0,0,0.016,0,0
149502,"Moldova-Sulita","SV",0.986,0,0,0.005,0,0,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149539,"Moldovita","SV",0.938,0.009,0,0.011,0.003,0,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0
149584,"Musenita","SV",0.716,0.064,0,0.015,0.002,0,0,0,0,0,0.003,0.2,0,0,0,0,0,0,0,0,0
149655,"Ostra","SV",0.958,0.013,0,0.023,0,0,0.004,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0
149682,"Panaci","SV",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149753,"Paltinoasa","SV",0.949,0.026,0,0.017,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0
149780,"Partestii De Jos","SV",0.966,0.005,0,0.024,0.001,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149833,"Patrauti","SV",0.51,0.002,0,0.388,0,0.036,0.058,0,0,0,0.001,0.003,0,0,0,0,0,0,0.002,0.001,0
149851,"Poiana Stampei","SV",0.928,0.008,0,0.057,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0.004,0,0
149931,"Pojorata","SV",0.985,0.009,0,0,0,0.005,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149968,"Preutesti","SV",0.969,0,0,0.015,0,0,0.003,0,0,0,0,0.006,0,0,0,0,0,0,0.008,0,0
150043,"Putna","SV",0.938,0.011,0,0.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150070,"Radaseni","SV",0.851,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,0,0
150114,"Rasca","SV",0.723,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273,0,0
150178,"Sadova","SV",0.985,0,0,0.011,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150196,"Satu Mare","SV",0.785,0.002,0,0.18,0,0.004,0.013,0,0,0.01,0.003,0,0,0,0,0,0,0,0,0.003,0
150221,"Siminicea","SV",0.946,0,0,0.043,0,0,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150258,"Slatina","SV",0.992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0
150294,"Straja","SV",0.847,0,0,0.152,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0
150310,"Stroiesti","SV",0.968,0,0,0.015,0,0,0.01,0,0,0.006,0.001,0,0,0,0,0,0,0,0,0,0
150356,"Stulpicani","SV",0.998,0.001,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0
150418,"Sucevita","SV",0.717,0.029,0,0.205,0,0.04,0.005,0,0,0,0.002,0,0,0,0,0,0,0,0.002,0,0
150445,"Saru Dornei","SV",0.982,0.003,0,0.002,0,0,0.003,0,0,0,0,0.005,0,0,0,0,0,0,0.005,0,0
150524,"Todiresti","SV",0.936,0.002,0,0.02,0,0.002,0.04,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0
150588,"Udesti","SV",0.711,0,0,0.184,0,0.001,0.014,0,0,0,0.088,0,0,0,0,0,0,0,0.001,0,0
150702,"Ulma","SV",0.928,0,0,0.002,0,0,0.003,0,0,0,0,0.068,0,0,0,0,0,0,0,0,0
150766,"Vadu Moldovei","SV",0.96,0.001,0,0.003,0,0.003,0.018,0,0,0,0,0.003,0,0,0,0,0,0,0.01,0.001,0
150891,"Valea Moldovei","SV",0.99,0,0,0.009,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0
150935,"Vama","SV",0.97,0.005,0,0.01,0,0.003,0.01,0,0,0.001,0,0.001,0,0,0,0,0,0,0,0,0
150980,"Vatra Moldovitei","SV",0.97,0.001,0,0.015,0,0,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151022,"Veresti","SV",0.794,0.001,0,0.12,0,0.014,0.003,0,0,0,0.068,0,0,0,0,0,0,0,0,0,0
151077,"Vicovu De Jos","SV",0.825,0.001,0,0.17,0,0.001,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0
151095,"Oras Vicovu De Sus","SV",0.767,0,0,0.22,0,0.01,0.001,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0
151120,"Volovat","SV",0.547,0.002,0,0.449,0.001,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0
151157,"Vulturesti","SV",0.965,0,0,0.021,0,0,0,0,0,0,0.005,0.005,0,0,0,0,0,0,0.004,0,0
151246,"Zamostea","SV",0.967,0,0,0.026,0,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0
151344,"Zvoristea","SV",0.912,0,0,0.085,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0
151433,"Comanesti","SV",0.959,0,0,0.031,0,0.005,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151442,"Iaslovat","SV",0.506,0,0,0.439,0,0,0.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151451,"Ciocanesti","SV",0.998,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151460,"Serbauti","SV",0.869,0,0,0.118,0,0.009,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151479,"Horodnic De Sus","SV",0.865,0.001,0,0.128,0,0.004,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0
151488,"Fantana Mare","SV",0.893,0,0,0,0,0,0.001,0,0,0,0,0.008,0,0,0,0,0,0,0.097,0,0
151497,"Cosna","SV",0.98,0.006,0,0.011,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0
151503,"Capu Campului","SV",0.989,0.004,0,0.006,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151512,"Hantesti","SV",0.885,0,0,0.111,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0
151521,"Burla","SV",0.682,0,0,0.318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151530,"Balaceana","SV",0.966,0,0,0.003,0,0,0,0,0,0.029,0.003,0,0,0,0,0,0,0,0,0,0
151549,"Hartop","SV",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151558,"Voitinel","SV",0.559,0,0,0.39,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.001,0
151567,"Ciprian Porumbescu","SV",0.895,0.007,0,0.09,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151576,"Berchisesti","SV",0.919,0.003,0,0.078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151585,"Poieni-Solca","SV",0.862,0.003,0,0.076,0,0,0.056,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0
151683,"Municipiul Turnu Magurele","TR",0.992,0.001,0,0.001,0,0.001,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151709,"Ciuperceni","TR",0.989,0,0,0,0,0,0.009,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0
151736,"Islaz","TR",0.994,0.001,0,0.003,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151763,"Lita","TR",0.998,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151790,"Municipiul Alexandria","TR",0.988,0,0,0.001,0,0.002,0.006,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0
151816,"Nanov","TR",0.99,0,0,0,0,0.005,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151834,"Poroschia","TR",0.981,0,0,0.004,0,0.001,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151870,"Municipiul Rosiori De Vede","TR",0.986,0,0,0,0,0.002,0.008,0.001,0,0,0.001,0,0,0,0.001,0,0,0,0,0.001,0.001
151905,"Oras Videle","TR",0.994,0.001,0,0.004,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0,0,0,0
151932,"Crevenicu","TR",0.995,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0
151978,"Oras Zimnicea","TR",0.988,0,0,0.006,0,0.001,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151996,"Balaci","TR",0.994,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152038,"Babaita","TR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152083,"Blejesti","TR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152127,"Bogdana","TR",0.937,0,0,0,0,0,0.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152172,"Botoroaga","TR",0.997,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152234,"Bragadiru","TR",0.962,0,0,0,0,0,0.009,0,0,0.025,0,0,0,0,0,0,0,0,0,0.004,0
152252,"Branceni","TR",0.98,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152270,"Bujoreni","TR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152314,"Bujoru","TR",0.949,0,0,0.002,0,0,0.024,0,0,0,0.026,0,0,0,0,0,0,0,0,0,0
152332,"Buzescu","TR",0.966,0,0,0,0,0,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152350,"Calinesti","TR",0.993,0,0,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152412,"Calmatuiu","TR",0.996,0,0,0,0,0.001,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152467,"Calmatuiu De Sus","TR",0.994,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152500,"Cervenia","TR",0.922,0,0,0,0,0.004,0.068,0,0,0.001,0.005,0,0,0,0,0,0,0,0,0,0
152528,"Ciolanesti","TR",0.991,0,0,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152564,"Contesti","TR",0.978,0.001,0,0,0,0.002,0.012,0.002,0,0.005,0,0,0,0,0,0,0,0,0,0,0
152582,"Cosmesti","TR",0.999,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0
152617,"Crangeni","TR",0.96,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152662,"Crangu","TR",0.962,0,0,0,0,0,0.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152724,"Didesti","TR",0.994,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152760,"Dobrotesti","TR",0.989,0,0,0,0,0,0.01,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0
152797,"Dracsenei","TR",0.994,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152868,"Draganesti De Vede","TR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152902,"Draganesti-Vlasca","TR",0.997,0,0,0.002,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152948,"Furculesti","TR",0.955,0,0,0,0,0,0.043,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0
152993,"Frumoasa","TR",0.989,0,0,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153026,"Galateni","TR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153062,"Gratia","TR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153106,"Izvoarele","TR",0.981,0,0,0,0,0,0.001,0,0,0,0.018,0,0,0,0,0,0,0,0,0,0
153124,"Lisa","TR",0.992,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153151,"Lunca","TR",0.978,0,0,0.007,0,0,0.01,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0
153204,"Mavrodin","TR",0.997,0,0,0,0,0.002,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153240,"Magura","TR",0.994,0,0,0,0,0,0.002,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0
153277,"Maldaeni","TR",0.993,0,0,0.002,0,0,0.001,0,0,0.002,0,0,0,0,0.002,0,0,0,0,0,0
153295,"Mereni","TR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153339,"Marzanesti","TR",0.977,0,0,0,0,0.002,0.003,0,0,0.003,0.012,0,0,0.001,0.001,0,0,0,0,0,0.002
153384,"Mosteni","TR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153400,"Nasturelu","TR",0.995,0.001,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153437,"Necsesti","TR",0.961,0,0,0,0,0,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153473,"Olteni","TR",0.986,0,0,0,0,0.004,0.003,0,0,0,0.006,0,0,0.001,0,0,0,0,0,0,0
153507,"Orbeasca","TR",0.998,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153543,"Peretu","TR",0.877,0,0,0,0,0,0.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153561,"Piatra","TR",0.991,0,0,0,0,0.001,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153589,"Pietrosani","TR",0.979,0,0,0.009,0,0,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153605,"Plosca","TR",0.941,0,0,0,0,0.001,0.058,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0
153623,"Plopii-Slavitesti","TR",0.985,0,0,0.01,0,0,0.001,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0
153696,"Poeni","TR",0.998,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0
153776,"Vitanesti","TR",0.961,0,0,0.004,0,0,0.004,0,0,0,0.032,0,0,0,0,0,0,0,0,0,0
153829,"Putineiu","TR",0.982,0,0,0,0,0,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153865,"Radoiesti","TR",0.968,0,0,0.001,0,0,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153909,"Rasmiresti","TR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153936,"Salcia","TR",0.979,0,0,0,0,0,0.019,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0
153972,"Saceni","TR",0.992,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154013,"Scrioastea","TR",0.984,0,0,0,0,0,0.005,0,0,0,0.005,0,0,0,0.006,0,0,0,0,0,0
154068,"Scurtu Mare","TR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154139,"Seaca","TR",0.969,0,0,0,0,0,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154166,"Sfintesti","TR",0.988,0,0.003,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154184,"Segarcea-Vale","TR",0.998,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154228,"Silistea","TR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154282,"Silistea-Gumesti","TR",0.996,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154308,"Sarbeni","TR",0.998,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0
154344,"Slobozia Mandra","TR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154380,"Smardioasa","TR",0.993,0,0,0,0,0,0.001,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0
154415,"Stejaru","TR",0.988,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0
154460,"Suhaia","TR",0.997,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154497,"Storobaneasa","TR",0.984,0,0,0,0,0.001,0.003,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0
154521,"Talpa","TR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154585,"Tatarastii De Jos","TR",0.99,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154665,"Tatarastii De Sus","TR",0.981,0,0,0.014,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154709,"Toporu","GR",0.997,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0.001,0,0,0,0,0,0
154736,"Traian","TR",0.96,0,0,0,0,0.009,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154754,"Trivalea-Mosteni","TR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154790,"Troianul","TR",0.978,0,0,0,0,0,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0
